legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
52a5e659fcdefdac1fb494b214623227,4/16/2022,4/17/2022,ATL,LAX,KA0NX0MQ,PT12H59M,1,FALSE,FALSE,FALSE,437.21,499.2,1,2074,1650249960||1650283200,2022-04-17T22:46:00.000-04:00||2022-04-18T07:00:00.000-05:00,1650257940||1650296700,2022-04-17T23:59:00.000-05:00||2022-04-18T08:45:00.000-07:00,IAH||LAX,ATL||IAH,Delta||Delta,DL||DL,Airbus A320||,7980||13500,691||1383,coach||coach
21b01ab7ff7646133c24a8b82542c671,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ,PT7H5M,0,FALSE,FALSE,FALSE,450.23,507.6,9,2161,1650197400||1650216600,2022-04-17T08:10:00.000-04:00||2022-04-17T11:30:00.000-06:00,1650212400||1650222900,2022-04-17T10:20:00.000-06:00||2022-04-17T12:15:00.000-07:00,SLC||ONT,ATL||SLC,Delta||Delta,DL||DL,Airbus A330-200||Boeing 737-800,15000||6300,1587||574,coach||coach
baf6404242b09b9b422a4f92eb0e3d73,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ,PT7H6M,0,FALSE,FALSE,FALSE,450.23,507.6,9,2161,1650238560||1650257940,2022-04-17T19:36:00.000-04:00||2022-04-17T22:59:00.000-06:00,1650253440||1650264120,2022-04-17T21:44:00.000-06:00||2022-04-17T23:42:00.000-07:00,SLC||ONT,ATL||SLC,Delta||Delta,DL||DL,Boeing 757||Boeing 737-800,14880||6180,1587||574,coach||coach
a4ffd2f6c0cd224be3cf1a665cec5293,4/16/2022,4/17/2022,ATL,LAX,HA0QA0MQ,PT9H,0,FALSE,FALSE,FALSE,450.23,507.6,9,2161,1650231720||1650257940,2022-04-17T17:42:00.000-04:00||2022-04-17T22:59:00.000-06:00,1650246600||1650264120,2022-04-17T19:50:00.000-06:00||2022-04-17T23:42:00.000-07:00,SLC||ONT,ATL||SLC,Delta||Delta,DL||DL,Airbus A321||Boeing 737-800,14880||6180,1587||574,coach||coach
adab0b34b31181896f72ab87db90128b,4/16/2022,4/17/2022,ATL,LAX,KA0QA0MQ,PT9H2M,0,FALSE,FALSE,FALSE,453.95,511.6,3,2610,1650197400||1650209700,2022-04-17T08:10:00.000-04:00||2022-04-17T11:35:00.000-04:00,1650202680||1650229920,2022-04-17T09:38:00.000-04:00||2022-04-17T14:12:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,Boeing 757-300||Boeing 737-900,5280||20220,399||2211,coach||coach
99442984d5ed143e9c87bf38fabfb02e,4/16/2022,4/17/2022,ATL,LAX,UAA0OFEN,PT6H58M,0,FALSE,FALSE,FALSE,469.77,528.6,2,2055,1650228240||1650244320,2022-04-17T16:44:00.000-04:00||2022-04-17T19:12:00.000-06:00,1650240060||1650253320,2022-04-17T18:01:00.000-06:00||2022-04-17T20:42:00.000-07:00,DEN||LAX,ATL||DEN,United||United,UA||UA,Airbus A320||Boeing 737-800,11820||9000,1207||848,coach||coach
79acfad6b82f792bacb8f1bdf4ff9d89,4/16/2022,4/17/2022,ATL,LAX,K0XSNR,PT12H22M,0,FALSE,FALSE,FALSE,422,529.58,0,,1650193800||1650225540,2022-04-17T07:10:00.000-04:00||2022-04-17T14:59:00.000-05:00,1650202380||1650238320,2022-04-17T08:33:00.000-05:00||2022-04-17T16:32:00.000-07:00,IAH||LAX,ATL||IAH,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||Airbus A319,8580||12780,None||None,coach||coach
56c58eed62ce944d8ed2e37b81f59552,4/16/2022,4/17/2022,ATL,LAX,KA0QA0MQ,PT8H45M,0,FALSE,FALSE,FALSE,472.55,531.59,1,2610,1650225600||1650237000,2022-04-17T16:00:00.000-04:00||2022-04-17T19:10:00.000-04:00,1650230940||1650257100,2022-04-17T17:29:00.000-04:00||2022-04-17T21:45:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,||Boeing 737-900,5340||20100,399||2211,coach||coach
5ae839f991914366b1dd6421defd9fc0,4/16/2022,4/17/2022,ATL,LAX,KA0NA0MC,PT7H34M,0,FALSE,FALSE,FALSE,494.88,555.6,5,2047,1650226800||1650241500,2022-04-17T16:20:00.000-04:00||2022-04-17T19:25:00.000-05:00,1650235680||1650254040,2022-04-17T17:48:00.000-05:00||2022-04-17T20:54:00.000-07:00,AUS||LAX,ATL||AUS,Delta||Delta,DL||DL,Airbus A321||Airbus A320,8880||12540,811||1236,coach||coach
548688048483b3ff9bc62333880da451,4/16/2022,4/17/2022,ATL,LAX,KA0NA0MC,PT11H52M,1,FALSE,FALSE,FALSE,494.88,561.2,4,2047,1650250740||1650280800,2022-04-17T22:59:00.000-04:00||2022-04-18T06:20:00.000-05:00,1650259560||1650293460,2022-04-18T00:26:00.000-05:00||2022-04-18T07:51:00.000-07:00,AUS||LAX,ATL||AUS,Delta||Delta,DL||DL,Airbus A321||Airbus A320,8820||12660,811||1236,coach||coach
81d899da319d793fb123515410d779a7,4/16/2022,4/17/2022,ATL,LAX,HA0OX0MC,PT8H40M,0,FALSE,FALSE,FALSE,502.33,563.61,3,2610,1650212700||1650223800,2022-04-17T12:25:00.000-04:00||2022-04-17T15:30:00.000-04:00,1650218040||1650243900,2022-04-17T13:54:00.000-04:00||2022-04-17T18:05:00.000-07:00,MCO||LAX,ATL||MCO,Delta||Delta,DL||DL,Boeing 757||Boeing 737-900,5340||20100,399||2211,coach||coach
489a18de2432feec8d6903078de2ac02,4/16/2022,4/17/2022,ATL,LAX,YNR,PT7H49M,0,FALSE,FALSE,FALSE,462,569.58,0,,1650234060||1650247500,2022-04-17T18:21:00.000-04:00||2022-04-17T21:05:00.000-05:00,1650243900||1650262200,2022-04-17T20:05:00.000-05:00||2022-04-17T23:10:00.000-07:00,MSP||LAX,ATL||MSP,Spirit Airlines||Spirit Airlines,NK||NK,||,9840||14700,None||None,coach||coach
ea0179e9d6863795dda05f6a8aec208e,4/16/2022,4/17/2022,ATL,LAX,LA0NA0MC,PT11H12M,1,FALSE,FALSE,FALSE,515.35,583.2,5,2082,1650251280||1650279720,2022-04-17T23:08:00.000-04:00||2022-04-18T06:02:00.000-05:00,1650260280||1650291600,2022-04-18T00:38:00.000-05:00||2022-04-18T07:20:00.000-07:00,SAT||LAX,ATL||SAT,Delta||Delta,DL||DL,Airbus A320||,9000||11880,873||1209,coach||coach
15f0924be70de19de529808d6ae376af,4/16/2022,4/17/2022,ATL,LAX,K0AHZNN1,PT4H51M,0,FALSE,FALSE,TRUE,543.26,598.61,7,1943,1650232080,2022-04-17T17:48:00.000-04:00,1650249540,2022-04-17T19:39:00.000-07:00,LAX,ATL,Alaska Airlines,AS,Airbus A321,17460,1943,coach
5113df70efe4b5f2dcfaedce904951b1,4/16/2022,4/17/2022,ATL,LAX,K0AHZNN1,PT4H51M,0,FALSE,FALSE,TRUE,543.26,598.61,7,1943,1650232080,2022-04-17T17:48:00.000-04:00,1650249540,2022-04-17T19:39:00.000-07:00,LAX,ATL,American Airlines,AA,Airbus A321,17460,1943,coach
4685c8c4f19c0905757edef6d52ee363,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H56M,0,FALSE,FALSE,TRUE,543.26,598.61,9,1943,1650194940,2022-04-17T07:29:00.000-04:00,1650212700,2022-04-17T09:25:00.000-07:00,LAX,ATL,Delta,DL,Airbus A321,17760,1943,coach
d2ad2b361d87c879b3f750b369719091,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H56M,0,FALSE,FALSE,TRUE,543.26,598.61,9,1943,1650224760,2022-04-17T15:46:00.000-04:00,1650242520,2022-04-17T17:42:00.000-07:00,LAX,ATL,Delta,DL,Airbus A321,17760,1943,coach
e6278bce74222cf9b3a83e82e57bd4f2,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H57M,0,FALSE,FALSE,TRUE,543.26,598.61,9,1943,1650219780,2022-04-17T14:23:00.000-04:00,1650237600,2022-04-17T16:20:00.000-07:00,LAX,ATL,Delta,DL,Airbus A321,17820,1943,coach
bac64994e0671a06402af70aa420bfb5,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H57M,0,FALSE,FALSE,TRUE,543.26,598.61,9,1943,1650241140,2022-04-17T20:19:00.000-04:00,1650258960,2022-04-17T22:16:00.000-07:00,LAX,ATL,Delta,DL,Boeing 757-200,17820,1943,coach
5acd2ad9bbc5dfcdbfb2d70920c45a55,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H57M,0,FALSE,FALSE,TRUE,543.26,598.61,7,1943,1650210780,2022-04-17T11:53:00.000-04:00,1650228600,2022-04-17T13:50:00.000-07:00,LAX,ATL,Delta,DL,Airbus A321,17820,1943,coach
d2d11a1605f442b108835a17ceebb6a8,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H58M,0,FALSE,FALSE,TRUE,543.26,598.61,2,1943,1650245520,2022-04-17T21:32:00.000-04:00,1650263400,2022-04-17T23:30:00.000-07:00,LAX,ATL,Delta,DL,Airbus A321,17880,1943,coach
d97157a238636f43ddcdaa43500bfa34,4/16/2022,4/17/2022,ATL,LAX,MA0QA0MQ,PT4H58M,0,FALSE,FALSE,TRUE,543.26,598.61,9,1943,1650199920,2022-04-17T08:52:00.000-04:00,1650217800,2022-04-17T10:50:00.000-07:00,LAX,ATL,Delta,DL,Airbus A321,17880,1943,coach
